BrandName,Details,Sizes,MRP,SellPrice,Discount,Category,Colour
global desi,mandarin straight women kurtas,"Size:XL,Large,Medium,Small,XX-Large",1899,1329,30,Indianwear-Women,black
stop,womens free size solid dupatta,,,349,0,Indianwear-Women,mustard
ziyaa,floral georgette round neck womens kurta palazzo set,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",6376,2550,60,Indianwear-Women,grey
w,printed rayon round neck womens straight kurta,"Size:6,8,10,12,14,16,18",,1999,0,Indianwear-Women,coral
varanga,art silk coral kurta with floral zari and thread embroidery,"Size:Medium,Small,X-Large,XX-Large",2499,874,65,Indianwear-Women,pink
ziyaa,printed polyester mandarin womens straight kurta,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",1812,634,65,Indianwear-Women,natural
haute curry,embroidered crepe tie up neck womens straight fit top,"Size:Large,Small,X-Small,XX-Large",999,499,50,Indianwear-Women,white
global desi,floral viscose round neck womens flared kurta,"Size:XL,Large,Medium,Small,X-Small,XX-Large",1699,1359,20,Indianwear-Women,coral
stop,womens 2 ply anti microbial reusable protective fashion mask- pack of 5,,399,199,50,Indianwear-Women,multi
suti,embroidered rayon v neck womens straight kurti,"Size:4X-Large,Large,Medium,Small,X-Large,X-Small,XX-Large",2299,1839,20,Indianwear-Women,blue
biba,solid embroidered polyester band collar womens salwar kurta dupatta set,"Size:32,34,36,38,40",4995,3496,30,Indianwear-Women,black
janasya,geometric cotton mandarin womens kurta,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large,XXX-Large",1999,799,60,Indianwear-Women,red
haute curry,solid crepe v-neck womens straight fit top,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",999,499,50,Indianwear-Women,lavender
indya,printed viscose collar neck womens kurta,"Size:Large,Medium,Small,X-Large,X-Small",2400,1200,50,Indianwear-Women,blue
aurelia,dyed poly viscose round neck womens flared kurta,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",2499,1749,30,Indianwear-Women,green
janasya,solid cotton lycra casual wear womens stitched blouse,,1029,514,50,Indianwear-Women,black
yuris,paisley round neck cotton womens kurta set,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",3499,1399,60,Indianwear-Women,multi
w,printed round neck polyester womens calf length kurta,"Size:6,8,10,12,14,16,18",,1999,0,Indianwear-Women,natural
global desi,solid straight fit womens workwear pants,"Size:Large,Medium,Small,X-Small",1399,979,30,Indianwear-Women,pink
stop,full length cotton lycra knitted womens churidar,"Size:S,M,L,X-Large,XX-Large",499,349,30,Indianwear-Women,maroon
biba,printed viscose woven womens stole,,899,539,40,Indianwear-Women,red
stop,solid flared fit flex womens casual wear palazzo,"Size:Large/X-Large,Small/Medium,XX-Large/XXX-Large",,799,0,Indianwear-Women,peach
vastranand,geometric zari silk blend festive wear womens regular saree,,4799,2159,55,Indianwear-Women,navy
vastranand,solid zari silk blend festive wear womens regular saree,,4995,2247,55,Indianwear-Women,blue
varanga,zari round neck silk blend designer womens ethnic set,"Size:Large,Medium,X-Large,XX-Large",5999,2099,65,Indianwear-Women,peacock
varanga,embroidered silk round neck womens ethnic set,"Size:Medium,Small,X-Large,X-Small,XX-Large,XXX-Large",,5599,0,Indianwear-Women,rust
juniper,round neck rayon crepe peplum womens crop top and palazzo set,"Size:Large,X-Large,X-Small",3198,1599,50,Indianwear-Women,ivory
haute curry,printed ankle length casual wear cowl dress,"Size:Large,Medium,Small,X-Large,X-Small",1499,749,50,Indianwear-Women,yellow
juniper,womens dark olive rayon solid dress with yoke embroidery and belt,"Size:Large,Medium,Small,X-Large,XX-Large",2399,959,60,Indianwear-Women,dark olive
aurelia,printed polyester round neck womens ethnic set,Size:Medium,3499,1749,50,Indianwear-Women,blue
indya,solid regular fit polyester a20104030 festive sharara pants,Size:Small,2200,1100,50,Indianwear-Women,pink
indya,printed square neck regular fit womens kurta,"Size:Large,X-Large",,1800,0,Indianwear-Women,blue
global desi,geometric round neck womens kurta,"Size:Medium,Small",2399,1199,50,Indianwear-Women,mustard
fratini,solid skinny fit nr roma womens casual pants,"Size:26,28,30,32,34,36",999,499,50,Indianwear-Women,navy
stop,womens textured calf length winter wear kurta,"Size:Medium,Small",1699,849,50,Indianwear-Women,maroon
varanga,embroidered round neck silk blend womens ethnic set,"Size:X-Large,XX-Large",5999,2099,65,Indianwear-Women,blue
juniper,printed rayon regular fit womens full length palazzos,"Size:5X-Large,X-Large",2099,839,60,Indianwear-Women,off white
varanga,sequins round neck silk blend womens ethnic set,Size:Small,4499,1799,60,Indianwear-Women,pink
varanga,printed cotton round neck womens regular fit kurta,"Size:Small,XX-Large",2599,909,65,Indianwear-Women,blue
janasya,solid velvet festive wear womens stitched blouse,"Size:Medium,Small,X-Large",1498,674,55,Indianwear-Women,blue
ziyaa,printed round neck crepe womens ethnic set,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",1869,841,55,Indianwear-Women,purple
janasya,solid cotton lycra casual wear womens stitched blouse,,1099,549,50,Indianwear-Women,pink
janasya,embroidered velvet festive wear womens stitched blouse,"Size:Large,Medium,Small",1799,809,55,Indianwear-Women,purple
kashish,embroidered round neck straight fit womens kurta,"Size:Large,Medium,Small,X-Large",1299,649,50,Indianwear-Women,gold
ziyaa,printed round neck rayon womens ethnic set,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",2557,1022,60,Indianwear-Women,black
indya,regular fit full length georgette womens fusion wear skirt,"Size:Large,Medium,Small,X-Small",3400,1700,50,Indianwear-Women,green
amukti,floral mandarin regular fit womens kurti,"Size:Small,XXX-Large",1299,909,30,Indianwear-Women,blue
global desi,solid straight fit womens workwear pants,"Size:XL,Large,Medium,Small,X-Small",2699,1079,60,Indianwear-Women,black
janasya,poly crepe womens kurta,"Size:Large,Medium,Small,X-Large",1299,519,60,Indianwear-Women,green
haute curry,embroidered crepe tie up neck womens straight fit top,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1299,649,50,Indianwear-Women,mustard
global desi,geometric viscose round neck womens shift dress,"Size:XL,Large,Medium,Small,X-Small",2599,1689,35,Indianwear-Women,natural
de moza,solid rayon womens straight pants,"Size:Large,Medium,Small,X-Large,XX-Large",,799,0,Indianwear-Women,fuchsia
ziyaa,geometric polyester round neck womens ethnic set,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",3238,1295,60,Indianwear-Women,purple
kami kubi,floral cotton boat neck womens regular top,Size:Small,999,599,40,Indianwear-Women,blue
varanga,womens round neck floral kurta set,"Size:Medium,Small,X-Large,XX-Large",3399,1699,50,Indianwear-Women,olive
kashish,printed mandarin collar a-line womens kurta,"Size:Small,X-Small",1799,899,50,Indianwear-Women,rose
myshka,printed cotton round neck womens dress,"Size:Large,Medium,Small,X-Large,XX-Large",2999,599,80,Indianwear-Women,multi
janasya,printed round neck crepe designer womens ethnic set,"Size:Large,Small,X-Large,X-Small,XX-Large,XXX-Large",2949,1327,55,Indianwear-Women,cream
w,printed viscose v neck womens ethnic set,"Size:6,8,10,12,14,16,18",,4599,0,Indianwear-Women,pink
kami kubi,printed cotton round neck womens unstitched dress material,,3499,1924,45,Indianwear-Women,red
w,printed cotton blend womens festive pants,"Size:6,8,10,12,14,16,18",,1599,0,Indianwear-Women,ecru
suti,printed cotton v neck womens ethnic set,"Size:4X-Large,Medium,Small,X-Large,X-Small",3699,2959,20,Indianwear-Women,gold
biba,printed shirt collar straight fit womens kurta,"Size:32,34",,1599,0,Indianwear-Women,red
shaya by caratlane,pearls of wisdom necklace,,4900,3920,20,Indianwear-Women,
ziyaa,printed rayon boat neck womens straight kurta,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",1915,766,60,Indianwear-Women,blue
aurelia,band with placket cotton womens knee length kurta,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",,1599,0,Indianwear-Women,natural
ziyaa,floral round neck polyester womens ethnic set,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",2528,1011,60,Indianwear-Women,blue
aurelia,dyed rayon womens ethnic set,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",4299,3009,30,Indianwear-Women,peach
janasya,cotton womens western dresses with pocket,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",2298,1263,45,Indianwear-Women,white
janasya,womens light green poly crepe kurta (jne3429),"Size:Small,X-Large",1449,579,60,Indianwear-Women,green
aurelia,printed georgette round neck womens flared kurta,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",,2999,0,Indianwear-Women,yellow
amukti,stripes mandarin regular fit womens kurti,"Size:Large,Medium,Small,X-Large",1299,909,30,Indianwear-Women,red
juniper,solid cotton regular fit womens full length palazzos,"Size:4X-Large,X-Large,XXX-Large",1699,849,50,Indianwear-Women,natural
janasya,solid round neck georgette womens full length kurta with dupatta,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",2879,1727,40,Indianwear-Women,peach
yuris,floral cotton round neck womens kurta set,"Size:Medium,Small,XX-Large,XXX-Large",3999,1399,65,Indianwear-Women,sea green
global desi,womens printed kurta,"Size:XL,Large,X-Small",1999,599,70,Indianwear-Women,yellow
biba,printed viscose round neck womens pant kurta dupatta set,"Size:32,34,42",2999,2099,30,Indianwear-Women,mustard
yuris,motif cotton mandarin womens regular kurta,"Size:Medium,Small",1899,664,65,Indianwear-Women,multi
yuris,printed round neck cotton womens kaftan with trousers,"Size:Large,Medium,Small,X-Large,XX-Large",2799,1259,55,Indianwear-Women,multi
yuris,printed cotton mandarin womens salwar suit,Size:Small,2499,1249,50,Indianwear-Women,multi
global desi,geometric polyester boat neck womens casual wear suit,"Size:XL,Large,Medium,Small,XX-Large",3599,2519,30,Indianwear-Women,rose
stop,printed cotton mandarin womens knee length kurta,"Size:XL,Large,Medium,Small,X-Small,XX-Large,XXX-Large",,899,0,Indianwear-Women,grey
biba,printed modal v-neck womens straight fit kurta,Size:36,2299,1379,40,Indianwear-Women,ochre
haute curry,womens regular fit printed tops,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large,XXX-Large",799,399,50,Indianwear-Women,red
juniper,polka print rayon slub regular sleeves womens peplum tunic,"Size:Large,Medium,Small,X-Large,XX-Large",1299,779,40,Indianwear-Women,sky blue
juniper,womens grey chanderi embellished jacket style 2 piece kurta with cambric lining,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",3099,1549,50,Indianwear-Women,grey
juniper,floral rayon round neck womens flared dress,"Size:Large,Medium,Small,X-Large,XX-Large",2299,1034,55,Indianwear-Women,white
vastranand,solid zari silk blend festive wear womens regular saree,,5500,2475,55,Indianwear-Women,pink
varanga,womens indigo blue and silver printed sleeveless crop top with asymmetrical hemline,"Size:Large,X-Large",1299,519,60,Indianwear-Women,blue
varkala silk sarees,floral katan silk traditional women kanjivaram saree,,7500,1875,75,Indianwear-Women,yellow
vastranand,solid zari silk blend festive wear womens regular saree,,4599,2069,55,Indianwear-Women,navy
varanga,viscose rayon womens ethnic palazzos,"Size:Large,Medium,Small,X-Large,XX-Large",1999,899,55,Indianwear-Women,natural
juniper,printed rayon mandarin womens tiered dress,"Size:Large,Medium,Small,X-Large",,2699,0,Indianwear-Women,indigo
haute curry,printed ankle length casual wear straight border dress,"Size:Large,Medium,Small,X-Small,XX-Large",1299,649,50,Indianwear-Women,turquoise
janasya,polka dots cotton round neck womens flared kurta palazzo set,"Size:Small,X-Small,XX-Large",3599,1079,70,Indianwear-Women,yellow
yuris,printed round neck cotton womens a-line ethnic dress,"Size:Small,X-Large,X-Small",1999,799,60,Indianwear-Women,navy
janasya,embroidered round neck polyester womens regular fit dress,Size:X-Small,4198,1259,70,Indianwear-Women,green
global desi,self design cotton tie-up neck womens straight top,Size:Small,2599,1689,35,Indianwear-Women,pink
yuris,motif cotton mandarin womens regular kurta,Size:Small,1699,764,55,Indianwear-Women,multi
juniper,printed regular fit rayon womens fusion dhoti pants,Size:X-Small,1049,419,60,Indianwear-Women,gold
haute curry,printed ankle length casual wear shirt dress,Size:X-Small,1499,749,50,Indianwear-Women,grey
varanga,gotta patti boat neck silk blend designer womens ethnic set,Size:XX-Large,6799,2039,70,Indianwear-Women,mustard
varanga,womens charcoal crop top with quirky bird print on front panel and full length placket at back,"Size:Large,Medium,X-Large",1299,519,60,Indianwear-Women,charcoal
indya,solid cotton blend regular fit womens sharara,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",,1800,0,Indianwear-Women,blue
myshka,printed v neck womens top,",Medium,Small,X-Large,XX-Large",1999,599,70,Indianwear-Women,green
juniper,embroidered cotton v neck womens peplum tunic,"Size:Large,Medium,Small,X-Large",3299,1649,50,Indianwear-Women,white
indya,floral round neck georgette womens regular top,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1500,750,50,Indianwear-Women,indigo
global desi,solid viscose round neck womens flared top,"Size:XL,Large,Medium,Small,X-Small,XX-Large",2699,2159,20,Indianwear-Women,pink mix
ziyaa,printed polyester mandarin womens straight kurta,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",2037,712,65,Indianwear-Women,navy
stop,womens 2 ply anti microbial reusable protective fashion mask- pack of 5,,399,199,50,Indianwear-Women,multi
juniper,solid rayon regular fit womens full length palazzos,"Size:5X-Large,X-Large,XXX-Large",1599,879,45,Indianwear-Women,off white
janasya,rayon womens kurta and palazzo set,"Size:Medium,Small,X-Small,XX-Large,XXX-Large",2799,1539,45,Indianwear-Women,mauve
w,solid relaxed fit polyester womens pants,"Size:Large,Medium,Small",1899,1424,25,Indianwear-Women,pink
get wrapped,printed chiffon regular length womens dupatta,,,499,0,Indianwear-Women,purple
stop,womens rayon round neck a-line kurta,Size:S,999,499,50,Indianwear-Women,natural
global desi,solid viscose regular fit womens fusion trousers,"Size:XL,Large,Medium,Small,X-Small,XX-Large",,1599,0,Indianwear-Women,natural
biba,printed cotton mandarin womens salwar kurta dupatta set,"Size:32,34,36,38,42",,3599,0,Indianwear-Women,multi
aurelia,dyed collared neck viscose womens straight fit dress,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1999,1399,30,Indianwear-Women,blue
juniper,printed rayon v neck womens flared dress,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",,3499,0,Indianwear-Women,cream
suti,solid cotton round neck womens straight kurti,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1349,1079,20,Indianwear-Women,navy
aurelia,dyed regular length cotton woven womens dupatta,,799,479,40,Indianwear-Women,pink
janasya,printed v- neck flared designer womens kurtas,"Size:Large,Medium,Small,XX-Large",1599,639,60,Indianwear-Women,green
kami kubi,floral cotton v neck womens a line kurta,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",2299,919,60,Indianwear-Women,yellow
janasya,womens mustard poly crepe kurta (jne3437),"Size:Medium,Small,X-Small,XX-Large,XXX-Large",1699,764,55,Indianwear-Women,yellow
varkala silk sarees,kanchipuram weave zari border and rich zari pallu with contrast blouse piece,,4500,1350,70,Indianwear-Women,multi
get wrapped,dyed viscose woven womens scarf with tassels,,,299,0,Indianwear-Women,red
myshka,printed round neck womens kurti,",Medium,Small,X-Large,XX-Large",2499,624,75,Indianwear-Women,green
janasya,solid cotton lycra casual wear womens stitched blouse,,799,479,40,Indianwear-Women,pink
global desi,solid round neck womens tunic,"Size:XL,Medium,Small,X-Small",2399,1199,50,Indianwear-Women,light blue
w,jacquard poly viscose round neck womens flared dress,"Size:6,14",5999,2999,50,Indianwear-Women,wine
w,printed viscose round neck womens calf length kurta,"Size:8,12,14,16",1899,949,50,Indianwear-Women,green
janasya,womens turquoise blue rayon kurta with pant and dupatta (set043),"Size:Large,Medium,Small,X-Large,X-Small,XX-Large,XXX-Large",4699,1644,65,Indianwear-Women,blue
janasya,cotton womens tunic,"Size:Large,Medium,Small,X-Large,X-Small",1299,714,45,Indianwear-Women,maroon
ziyaa,floral round neck rayon womens ethnic set,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",2198,879,60,Indianwear-Women,maroon
suti,solid cotton mandarin womens straight kurti,"Size:Large,Medium,Small,X-Small,XX-Large",1145,916,20,Indianwear-Women,mustard
myshka,solid cotton round neck womens dress,",Medium,Small,X-Large,XX-Large",4499,899,80,Indianwear-Women,pink
