BrandName,Details,Sizes,MRP,SellPrice,Discount,Category,Colour
latin quarters,dyed v-neck cotton womens regular dress,"Size:S,M,L,XL,XX-Large",2499.0,1249.0,50.0,regular dress,maroon
life,regular fit regular length cotton lycra womens jeans,"Size:26,28,30,32,34,36",1299.0,649.0,50.0,jeans,ice
life,solid cotton blend wide neck womens regular top,"Size:Large,Medium,X-Large,X-Small",1299.0,649.0,50.0,regular top,mid stone
life,printed jersey round neck womens t-shirt,"Size:Large,Medium,Small,X-Large,X-Small",599.0,299.0,50.0,t-shirt,natural
rare,solid polyester blend womens regular top,"Size:Large,Medium,Small,X-Large",1499.0,674.0,55.0,regular top,peach
life,womens cotton lycra solid capri tights,"Size:28,30,32",799.0,399.0,50.0,cotton lycra solid capri tights,black
cover story,solid cotton round neck womens regular dress,"Size:Large,Medium,Small,X-Large,X-Small",2890.0,1734.0,40.0,regular dress,pink
fratini,regular fit regular length cotton blend womens jeans,"Size:26,28,30,32,34,36",1299.0,649.0,50.0,jeans,mid stone
fratini,solid v-neck jersey womens t-shirt,"Size:Large,Medium,Small,X-Large,XX-Large",599.0,299.0,50.0,t-shirt,red
life,skinny fit regular length cotton lycra womens jeans,"Size:26,28,30,32,34,36",999.0,499.0,50.0,jeans,mid stone
rare,floral rayon round neck womens regular top,"Size:Large,Medium,Small,X-Large",1499.0,599.0,60.0,regular top,black
infuse,floral v neck rayon womens dress,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1299.0,649.0,50.0,dress,light blue
infuse,embroidered cotton round neck womens regular fit t-shirt,"Size:Large,Medium,Small,X-Small",499.0,199.0,60.0,regular fit t-shirt,purple
kraus,mom fit ankle length cotton womens jeans,"Size:28,30,32,34,36",1795.0,1615.0,10.0,jeans,black
kraus,wide fit ankle length cotton womens jeans,"Size:28,30,32,34,36",1695.0,1525.0,10.0,jeans,blue
allen solly,solid polyester regular fit womens trousers,"Size:26,28,30,32,34,36",1999.0,1599.0,20.0,trousers,black
zink london,tie and dye polyester square neck womens dress,"Size:X-Large,XX-Large",2499.0,1499.0,40.0,dress,pink
latin quarters,solid polyester womens casual wear jacket,"Size:S,M",2999.0,1499.0,50.0,casual wear jacket,gold
kraus,heavy wash cotton slim fit womens jeans,"Size:28,30,32,34,36",1895.0,1705.0,10.0,jeans,light blue
van heusen,solid polyester round neck womens dress,"Size:Large,Medium,Small,X-Large,X-Small",3499.0,1499.0,57.0,dress,yellow
zink london,floral polyester round neck womens straight top,"Size:Large,Medium,Small,X-Large",1499.0,899.0,40.0,straight top,pink
and,solid round neck polyester womens straight top,"Size:8,10,12,14",2699.0,2159.0,20.0,straight top,black
and,floral square neck polyester womens flared gown,"Size:8,10,12,14,16",3499.0,2799.0,20.0,flared gown,sage
zink london,solid sweetheart neck viscose blend womens a-line dress,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",2499.0,1499.0,40.0,a-line dress,yellow
life,printed cotton lycra round neck womens t-shirt,"Size:Large,Medium,Small,X-Large,X-Small",699.0,349.0,50.0,t-shirt,pink
and,solid polyester v neck womens regular top,"Size:8,10,12,14,16,18",1899.0,1519.0,20.0,regular top,wine
life,embroidered viscose blend round neck womens t-shirt,"Size:Large,Medium,Small,X-Large,X-Small",899.0,449.0,50.0,t-shirt,white
stop,printed regular neck cotton womens formal shirt,"Size:Large,Medium,Small,X-Large,XX-Large",799.0,399.0,50.0,formal shirt,white
fratini,printed collar polyester womens regular top,"Size:Large,Medium,Small,X-Large,XX-Large",1299.0,649.0,50.0,regular top,off white
life,printed band collar polyester womens woven top,"Size:Large,Medium,Small,X-Large,X-Small",999.0,499.0,50.0,woven top,lilac
only,solid polyester viscose round neck womens t-shirt,"Size:Large,Medium,Small,X-Large,X-Small",1299.0,779.0,40.0,t-shirt,green
zink london,solid cotton square neck womens dress,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",2599.0,1559.0,40.0,dress,orange
zink london,floral polyester round neck womens dress,"Size:Large,Medium,Small,X-Large",2999.0,1799.0,40.0,dress,off white
zink london,printed cotton round neck womens t-shirt,"Size:Large,Small",1299.0,399.0,69.0,t-shirt,black
fratini,printed polyester round neck womens a-line dress,"Size:Error Size,Large,Medium,Small,X-Large,XX-Large",1999.0,999.0,50.0,a-line dress,off white
rare,floral polyester off shoulder womens regular top,"Size:Large,Medium,Small",999.0,499.0,50.0,regular top,black
kraus,skinny fit ankle length cotton blend womens jeans,"Size:28,30,32,36,38",1695.0,847.0,50.0,jeans,blue
pepe,checks viscose blend round neck womens casual shirt,"Size:Large,Medium,Small,X-Large",1599.0,959.0,40.0,casual shirt,lime green
kraus,clean look cotton wide fit womens jeans,"Size:28,30,32,34,36",1595.0,1435.0,10.0,jeans,blue
zink london,solid cotton round neck womens dress,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",3199.0,1919.0,40.0,dress,lavender
zink london,womens regular fit solid round neck t-shirt,"Size:Large,Small,X-Large",1199.0,399.0,67.0,regular fit solid round neck t-shirt,purple
and,floral linen round neck womens straight dress,"Size:8,10,12,14,16",3899.0,3119.0,20.0,straight dress,pink mix
stop,solid viscose regular neck womens top,"Size:Large,Medium,Small,X-Large,XX-Large",999.0,499.0,50.0,top,blush
madame,stripes polyester v neck womens top,"Size:Large,Medium,Small,X-Large,XX-Large",1799.0,1259.0,30.0,top,blush
and,solid polyester v neck womens regular dress,"Size:8,10,12,14,16,18",2299.0,1149.0,50.0,regular dress,peach
zink london,solid polyester v neck womens dress,"Size:Large,Medium,X-Large,XX-Large",2999.0,1799.0,40.0,dress,pink
faballey,polka dots sweetheart neck georgette womens mini dress,"Size:Large,Medium,Small,X-Large,X-Small",1950.0,1560.0,20.0,mini dress,blue
and,solid round neck polyester womens straight top,"Size:8,10,12,14,16,18",1699.0,1359.0,20.0,straight top,yellow
rare,stripes polyester boat neck womens regular top,"Size:Large,Medium,Small,X-Large",1299.0,584.0,55.0,regular top,maroon
and,solid collar neck linen womens straight dresses,"Size:8,10,12,14,16,18",3299.0,2639.0,20.0,straight dresses,wine
van heusen,printed polyester round neck womens top,"Size:Large,Medium,Small,X-Large,X-Small",1499.0,999.0,33.0,top,yellow
life,solid viscose blend wide neck womens t-shirt,"Size:Large,Medium,Small,X-Large,X-Small",1299.0,649.0,50.0,t-shirt,powder blue
zink london,textured cotton off shoulder womens dress,"Size:Large,Medium,Small,XX-Large",3499.0,2099.0,40.0,dress,baby pink
life,solid viscose wide neck womens a-line dress,"Size:Large,Medium,Small,X-Large,X-Small",1499.0,749.0,50.0,a-line dress,orange
altlife,printed polyester blend regular neck womens t-shirt,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",599.0,299.0,50.0,t-shirt,purple
fratini,printed viscose wide neck womens regular top,"Size:Large,Medium,Small,X-Large",1199.0,599.0,50.0,regular top,light blue
life,printed collar neck polyester womens regular top,"Size:Large,Medium,Small,X-Large,X-Small",999.0,499.0,50.0,regular top,orange
rare,solid crepe v neck womens blouson top,"Size:Large,Medium,Small",1299.0,584.0,55.0,blouson top,navy
zink london,solid polyester blend regular fit womens pants,Size:X-Large,1899.0,1139.0,40.0,pants,grey
life,regular fit regular length denim womens jeans,"Size:26,28,30,32,34,36,Medium",1699.0,849.0,50.0,jeans,ice
altlife,solid cotton full length womens joggers,"Size:28,30,32,34,36",999.0,499.0,50.0,joggers,black
rare,solid polyester round neck womens a-line dress,"Size:Large,Medium,Small,X-Large",1499.0,674.0,55.0,a-line dress,red
fratini,printed polyester v-neck womens a-line dress,"Size:Large,Medium,Small,X-Large,XX-Large",1899.0,949.0,50.0,a-line dress,lilac
life,printed viscose wide neck womens regular top,"Size:Large,Medium,Small,X-Large,X-Small",1199.0,599.0,50.0,regular top,off white
zink london,printed polyester v neck womens top,"Size:Large,Medium,Small,X-Large",1499.0,899.0,40.0,top,multi
rare,printed rayon round neck womens flared dress,Size:Medium,2399.0,1079.0,55.0,flared dress,maroon
latin quarters,dyed round neck polyester womens regular knit top,"Size:S,M,L,XL,X-Small",1599.0,799.0,50.0,regular knit top,pink
fratini,solid viscose blend round neck womens t-shirt,"Size:Large,Medium,Small,X-Large,XX-Large",699.0,349.0,50.0,t-shirt,lilac
life,skinny fit regular length cotton lycra womens jeans,"Size:26,28,30,32,34,36",1299.0,649.0,50.0,jeans,indigo
zink london,checks rayon womens shift dress,"Size:Large,Medium,X-Large",2199.0,879.0,60.0,shift dress,green
and,floral polyester round neck womens straight top,"Size:8,10,12,14,16,18",2099.0,1679.0,20.0,straight top,sage
altlife,patch work cotton regular neck womens top and shorts,"Size:Large,Medium,Small,X-Large,XX-Large",1299.0,649.0,50.0,top and shorts,lilac
life,viscose blend collar neck womens regular top,"Size:Large,Medium,Small,X-Large,X-Small",899.0,449.0,50.0,regular top,off white
juniper,printed short sleeves rayon womens full length jumpsuit,"Size:Large,Medium,Small,X-Large,XX-Large",2999.0,1799.0,40.0,full length jumpsuit,mustard
kraus,light wash cotton skinny fit womens jeans,"Size:28,30,32,34",1895.0,947.0,50.0,jeans,dark blue
zink london,printed v neck polyester womens wrap dress,"Size:Large,Medium,Small,X-Large,XX-Large",2999.0,1499.0,50.0,wrap dress,blue
life,skinny fit regular length cotton lycra womens jeans,"Size:26,28,30,32,34,36",1299.0,649.0,50.0,jeans,black
stop,regular fit regular length viscose blend womens treggings,"Size:28,30,32,34,36",999.0,499.0,50.0,treggings,black mix
madame,pencil fit above knee cotton blend womens casual skirt,"Size:26,28,30,32,34,36",2199.0,1319.0,40.0,casual skirt,ice blue
faballey,textured georgette square neck womens regular dress,"Size:Large,Medium,Small,X-Large,X-Small",2100.0,1680.0,20.0,regular dress,yellow
zink london,womens regular fit solid round neck t-shirt,Size:X-Large,1199.0,399.0,67.0,regular fit solid round neck t-shirt,green
life,printed cotton blend hood womens sweatshirt,"Size:Large,Medium,Small,X-Large,X-Small",1299.0,649.0,50.0,sweatshirt,blue
madame,solid polyester blend v neck womens dress,"Size:Large,Medium,Small,X-Large,XX-Large",2699.0,1889.0,30.0,dress,indigo
only,all over print cotton round neck womens t-shirt,"Size:Large,Medium,Small,X-Large,X-Small",1999.0,1399.0,30.0,t-shirt,blue
infuse,graphic cotton round neck womens regular fit t-shirt,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",499.0,199.0,60.0,regular fit t-shirt,peach
kraus,skinny ankle length cotton blend womens jeans,"Size:28,30,32,34,36,38",1895.0,1705.0,10.0,jeans,black
altlife,printed polyester blend regular neck womens t-shirt,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",799.0,399.0,50.0,t-shirt,old rose
and,floral polyester v neck womens flared top,"Size:8,10,14,16,18",1999.0,1599.0,20.0,flared top,black
rare,floral polyester round neck womens a-line dress,"Size:Large,Medium,Small,X-Large",1899.0,854.0,55.0,a-line dress,black
life,skinny fit regular length cotton lycra womens jeans,"Size:26,28,30,32,34,36",999.0,499.0,50.0,jeans,black
madame,printed polyester mandarin womens top,"Size:Large,Medium,Small,X-Large,XX-Large",1699.0,1019.0,40.0,top,blue
rare,regular fit calf length crepe womens casual skirt,"Size:Large,Medium,Small,X-Large",1699.0,764.0,55.0,casual skirt,navy
lovegen,skinny fit ankle length cottonwomens jeans,"Size:30,32,34",1999.0,599.0,70.0,jeans,light blue
only,solid cotton peter pan collar womens casual shirt,"Size:34,36,38,40,42",2499.0,1499.0,40.0,casual shirt,blue
zink london,regular fit full length viscose womens casual skirt,"Size:Large,Medium,Small,X-Large,X-Small",1899.0,1139.0,40.0,casual skirt,off white
zink london,floral polyester square neck womens dress,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",2699.0,1619.0,40.0,dress,green
faballey,textured crepe round neck womens midi dress,"Size:Large,Medium,Small,X-Large,X-Small",2800.0,2240.0,20.0,midi dress,blue
infuse,floral v neck rayon womens dress,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1299.0,649.0,50.0,dress,mauve
only,solid cotton regular womens t-shirt,"Size:Large,Medium,Small,X-Large,X-Small",1799.0,899.0,50.0,t-shirt,purple
life,solid polyester blend round neck womens t-shirt,"Size:Large,Medium,Small,X-Large,X-Small",999.0,499.0,50.0,t-shirt,olive
rare,solid regular fit polyester womens casual wear trousers,"Size:Medium,Small,X-Large",1899.0,759.0,60.0,casual wear trousers,mustard
life,regular fit regular length cotton lycra womens jeans,"Size:26,28,30,32",999.0,499.0,50.0,jeans,indigo
zink london,checks tie up neck cotton womens casual shirt,"Size:Large,Medium,Small,X-Small,XX-Large",1699.0,1019.0,40.0,casual shirt,white
van heusen,solid polyester regular fit womens jacket,"Size:Large,Medium,Small,X-Small",4499.0,2499.0,44.0,jacket,maroon
zink london,floral polyester v neck womens dress,"Size:Large,Medium,Small,X-Large,XX-Large",3299.0,1979.0,40.0,dress,pink
zink london,solid viscose blend round neck womens straight top,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1599.0,959.0,40.0,straight top,yellow
rare,solid polyester round neck womens regular top,"Size:Large,Medium,Small,X-Large",1299.0,519.0,60.0,regular top,peach
zink london,solid regular fit polyester womens casual trousers,"Size:Large,X-Large",1999.0,599.0,70.0,casual trousers,brown
latin quarters,dyed round neck cotton womens regular dress,"Size:S,M,XL",2499.0,1249.0,50.0,regular dress,peach
rare,solid polyester round neck womens a-line dress,"Size:Large,Medium,Small",1999.0,899.0,55.0,a-line dress,black
life,embroidered cotton blend wide neck womens t-shirt,"Size:Large,Medium,Small,X-Large,X-Small",1199.0,599.0,50.0,t-shirt,white
madame,solid cotton blend round neck womens top,"Size:Large,Medium,Small,X-Large,XX-Large",999.0,599.0,40.0,top,navy
zink london,solid sleeveless polyester womens jumpsuit,"Size:Large,Medium,Small,X-Large,XX-Large",2799.0,1679.0,40.0,jumpsuit,navy
forever new,printed viscose v neck womens top,"Size:6,8,10,12,14,16",3600.0,2340.0,35.0,top,print
faballey,embroidered cotton square neck womens regular top,"Size:Large,Medium,Small,X-Large,X-Small",1600.0,1280.0,20.0,regular top,white
madame,stripes polyester v neck womens top,"Size:Large,Medium,Small,X-Large,XX-Large",1799.0,1259.0,30.0,top,blue
life,embroidered cotton blend wide neck womens t-shirt,"Size:Large,Medium,Small,X-Large,X-Small",1199.0,599.0,50.0,t-shirt,orange
madame,solid cotton blend round neck womens shirts,"Size:Large,Small,X-Large,XX-Large",1799.0,1259.0,30.0,shirts,natural
madame,stripes skinny fit woven polyster womens trousers,"Size:30,32,34",2699.0,1619.0,40.0,trousers,mint
life,solid cotton blend collar neck womens regular top,"Size:Large,Medium,Small,X-Large,X-Small",1299.0,649.0,50.0,regular top,indigo
faballey,printed sleeveless georgette womens regular length jumpsuit,"Size:Large,Medium,Small,X-Large,X-Small",2300.0,1840.0,20.0,regular length jumpsuit,purple
fratini,printed polyester wide neck womens regular top,"Size:Large,Medium,Small,X-Large,XX-Large",1199.0,599.0,50.0,regular top,teal
stop,solid nr roma regular neck womens regular dress,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1999.0,999.0,50.0,regular dress,black
fratini,regular fit regular length nr roma womens treggings,"Size:26,28,30,32,34,36",1299.0,649.0,50.0,treggings,black
zink london,lace polyester round neck womens dress,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",2799.0,1679.0,40.0,dress,pink
kraus,baggy fit ankle length cotton womens jeans,"Size:28,30,32,34",2095.0,1466.0,30.0,jeans,blue
and,solid round neck polyester womens flared gown,"Size:6,8,10,12,14,16",4299.0,3439.0,20.0,flared gown,pink mix
magre,solid satin cowl neck womens sheath dress,"Size:Large,Medium,Small,X-Small",3790.0,2084.0,45.0,sheath dress,blue
life,solid viscose round neck womens regular top,"Size:Large,Medium,Small,X-Large,X-Small",1299.0,649.0,50.0,regular top,off white
life,skinny fit ankle length denim womens jeans,"Size:26,28,30,32,34,36",1499.0,749.0,50.0,jeans,black
madame,textured cotton round neck womens top,"Size:Large,Medium,Small,X-Large",1499.0,1049.0,30.0,top,off white
zink london,solid polyester mandarin womens casual shirt,"Size:Large,Medium,Small",1499.0,899.0,40.0,casual shirt,white
life,patterend wide neck viscose womens regular dress,"Size:Large,Medium,Small,X-Large,X-Small",1499.0,749.0,50.0,regular dress,pink
zink london,embroidered polyester off shoulder womens top,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1999.0,1199.0,40.0,top,pink
kraus,skinny ankle length cotton blend womens jeans,"Size:28,30,32,34,36,38",1795.0,1615.0,10.0,jeans,black
allen solly,solid round neck viscose womens fit and flare knit dress,"Size:Large,Medium,Small,X-Small",2299.0,1379.0,40.0,fit and flare knit dress,navy
and,solid cotton collar neck womens straight top,"Size:8,10,12,14,16,18",1899.0,1519.0,20.0,straight top,white
zink london,printed cotton womens shift dress,Size:Large,2799.0,1119.0,60.0,shift dress,blue
